Conjunction data for RBSPa and FU3 from Shumko file FU3_RBSPA_conjunctions_dL10_dMLT10_hr_final.txt
Tstart = start of conjunction
Tend = end of conjunction
Tmin = time of closest conjunction (defined from minimum absolute separation)
Lrb = L value (rbspa) during min separation time
Lfb = L value (FU3) during min separation time
MLTrb = MLT value (rbspa) during min separation time
MLTfb = MLT value (FU3) during min separation time
distmin = minimum |separation| in RE b/t rbspa and FU3 at Tminsep
dLmin = |delta L| of rbspa) during min separation time
dMLTmin = |delta MLT| of rbspa) during min separation time
col = max collimated detector FB flux during conjunction (detrended over 0.1 sec to get rid of roll variation)
sur = max surface detector FB flux during conjunction (detrended over 0.1 sec to get rid of roll variation)
EMFb = number of sec of EMFISIS burst data within +/-60 min of middle conjunction time
B1b = number of sec of EFW burst 1 data within +/-60 min of middle conjunction time
B2b = number of sec of EFW burst 2 data within +/-60 min of middle conjunction time
Total spectral non-chorus (10Hz<f<0.1fce_eq) Efield power within +/-60 min of middle conjunction time
Max   spectral non-chorus (10Hz<f<0.1fce_eq) Efield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral non-chorus (10Hz<f<0.1fce_eq) Efield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral non-chorus (10Hz<f<0.1fce_eq) Efield power within +/-60 min of middle conjunction time
Total spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Max   spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Total spectral upper band chorus (f>0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Max   spectral upper band chorus (f>0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral upper band chorus (f>0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral upper band chorus (f>0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Total spectral non-chorus (10Hz<f<0.1fce_eq) Bfield power within +/-60 min of middle conjunction time
Max   spectral non-chorus (10Hz<f<0.1fce_eq) Bfield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral non-chorus (10Hz<f<0.1fce_eq) Bfield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral non-chorus (10Hz<f<0.1fce_eq) Bfield power within +/-60 min of middle conjunction time
Total spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Max   spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Total spectral upper band chorus (f>0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Max   spectral upper band chorus (f>0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral upper band chorus (f>0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral upper band chorus (f>0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
The remaining columns are max EFW filter bank amplitudes (pT, mV/m) within +/-60 min of middle conjunction time
 
Tstart              Tend                Tmin				    Lrb       Lfb      MLTrb    MLTfb   distmin	 dLmin	dMLTmin    col	    sur    EMFb   B1b   B2b  SpecETot_lf  SpecEMax_lf  SpecEAvg_lf  SpecEMed_lf    SpecETot_lb  SpecEMax_lb  SpecEAvg_lb  SpecEMed_lb    SpecETot_ub  SpecEMax_ub  SpecEAvg_ub  SpecEMed_ub    SpecBTot_lf  SpecBMax_lf  SpecBAvg_lf  SpecBMed_lf  SpecBTot_lb  SpecBMax_lb  SpecBAvg_lb  SpecBMed_lb    SpecBTot_ub  SpecBMax_ub  SpecBAvg_ub  SpecBMed_ub  7E4 7E5  7E6  7B4  7B5  7B6 13E7 13E8 13E9 13E10 13E11 13E12 13B7 13B8 13B9 13B10 13B11 13B12
2019-04-03/15:50:56 2019-04-03/15:52:03 2019-04-03/15:51:31     5.34     5.33    15.05    14.92   0.17781    0.009    0.127    20.12    14.42   540     0    15         177.01       4.660686       0.015124       0.000259           0.47       0.008275       0.000302       0.000078           0.00            NaN           -NaN            NaN       37094.61      95.696892       0.814050       0.138800         826.15       7.862026       0.115046       0.027878           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0  132  158  146  149   49    6
2019-04-04/03:58:19 2019-04-04/03:59:57 2019-04-04/03:58:55     5.09     5.28    17.58    17.12   0.66052   -0.199    0.464     6.08     9.04   421     0     0           2.87       0.423699       0.000244       0.000052           0.00       0.000388       0.000069       0.000052           0.00            NaN           -NaN            NaN      132885.68     102.883094       2.413032       1.180644         318.36       3.552565       0.085282       0.019868           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0  106   83   61   32   13    4
2019-04-04/09:15:50 2019-04-04/09:17:15 2019-04-04/09:16:34     5.20     5.09    14.81    14.31   0.69047    0.117    0.505     0.53     7.92   862     0     0         893.52       3.813289       0.093114       0.000828           0.00       0.000155       0.000056       0.000052           0.00       0.000388       0.000144       0.000078       10359.71      58.941637       0.347933       0.061704           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0    8    9    9    4    2    3
2019-04-04/18:07:56 2019-04-04/18:09:28 2019-04-04/18:42:52     5.63     5.26    15.27    14.37   1.32994    0.366    0.900    15.03    13.96   421     0   134         582.14      12.710963       0.028573       0.000465           8.26       0.072823       0.002402       0.000465           0.01       0.002069       0.000237       0.000103      479782.71    1109.701276      13.982942       1.182763         908.65       3.815288       0.153670       0.063611           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0  176  167   64  141   71   19
2019-04-05/19:59:25 2019-04-05/20:01:03 2019-04-05/20:00:16     4.79     4.78    14.18    14.16   0.03059    0.008    0.024     6.53    12.91   302  6931     3          39.61       0.688510       0.001892       0.000207           0.08       0.002483       0.000273       0.000129           0.00            NaN           -NaN            NaN      308080.37     281.718869       6.056705       0.757256         738.73      10.013480       0.368260       0.053783           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0  132  133  117  120   30    4
2019-04-06/08:11:52 2019-04-06/08:12:41 2019-04-06/08:12:16     5.83     5.87    16.80    16.00   1.22160   -0.043    0.799     4.81     7.52   375     0     0        1733.61       5.931783       0.180697       0.003724           0.78       0.003724       0.000306       0.000155           0.00            NaN           -NaN            NaN        5783.02       3.230757       0.188624       0.070418           9.80       0.122844       0.013345       0.008349           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0    4    4   21   27    6    3
2019-04-07/09:29:42 2019-04-07/09:30:46 2019-04-07/09:30:08     5.97     5.99    15.85    15.69   0.26347   -0.022    0.168     2.00     8.79   372     0     3        1490.68       5.931783       0.131026       0.000388           1.93       0.007448       0.000467       0.000129           0.00       0.000129       0.000129       0.000129       16915.37      51.338030       0.509852       0.181171         382.27       4.973591       0.147142       0.039030           0.00       0.001141       0.001141       0.001141    0    0    0    0    0    0    0    0    0    0    0    0   55   96   73   74   35   13
2019-04-07/16:18:28 2019-04-07/16:19:51 2019-04-07/16:19:09     4.77     4.72    14.24    14.95   0.87904    0.043    0.708     1.16     9.57   361     0     0          11.83       0.198609       0.000390       0.000181           0.02       0.000776       0.000093       0.000052           0.00            NaN           -NaN            NaN      410193.60     199.096550       7.431582       2.361288         370.08       2.842052       0.165142       0.044680           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   95   71   56   37    7    3
2019-04-07/20:26:56 2019-04-07/20:28:40 2019-04-07/20:27:39     4.98     5.20    17.58    17.00   0.79657   -0.216    0.576     0.71     7.25   361     0     0          20.07       0.635548       0.001916       0.000310           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN       39515.04      28.843146       0.884619       0.308522          53.27       0.333053       0.053272       0.031781           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   29   28   15    5    2    4
2019-04-09/03:06:37 2019-04-09/03:08:40 2019-04-09/03:07:47     4.06     3.85    13.59    13.11   0.54272    0.215    0.482    25.52    16.38   218  2589    47          49.29       2.965891       0.001861       0.000181           0.04       0.001241       0.000184       0.000103           0.00            NaN           -NaN            NaN      284022.74     110.734604       5.060809       1.110573          78.66       2.373780       0.136800       0.031276           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   99  150  117  112   63   11
2019-04-10/02:16:47 2019-04-10/02:17:31 2019-04-10/02:17:29     4.10     4.58    18.52    17.51   1.23167   -0.481    1.002    28.13    14.39   278  3632     0        2455.06       7.626578       0.078584       0.002896           0.07       0.000724       0.000096       0.000052           0.00            NaN           -NaN            NaN     1237446.08    7443.664219      35.875281       1.375268           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    1    2    3    9   10   16   22    8    7    5    8    5
2019-05-05/06:57:08 2019-05-05/06:58:46 2019-05-05/06:58:13     5.07     5.19    13.46    14.05   0.80758   -0.122    0.595     2.02    14.53   421     0     0         374.97       4.660686       0.026897       0.000233           0.06       0.002689       0.000223       0.000129           0.00       0.000776       0.000401       0.000776       38764.64      26.649673       0.924200       0.148689           0.06       0.013252       0.006238       0.005301           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   45   64   39   13    3    3
2019-05-05/08:32:50 2019-05-05/08:34:09 2019-05-05/08:33:31     6.11     5.94    14.81    14.38   0.70309    0.171    0.433     1.79    14.76   421     0     0         131.69       0.688510       0.040784       0.000103           0.00       0.000259       0.000044       0.000026           0.10       0.012413       0.000948       0.000233        5706.65       3.028835       0.178350       0.047752           9.87       0.113069       0.011857       0.006968           0.00       0.001199       0.001199       0.001199    0    0    0    0    0    0    0    0    0    0    0    0    6    7    4   11   15    3
2019-05-11/03:40:56 2019-05-11/03:42:52 2019-05-11/03:42:18     4.48     4.69    12.72    13.49   0.94889   -0.207    0.773     4.72    19.12   338     0     0          38.69       0.021516       0.000773       0.000465           0.00       0.000103       0.000032       0.000026           0.00            NaN           -NaN            NaN     1387528.82     724.419949      22.363266       5.408090         220.50       0.586727       0.051991       0.018553           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0  191  142   87   49   15    9
2019-05-11/14:45:33 2019-05-11/14:46:41 2019-05-11/14:46:03     5.80     5.66    14.75    15.63   1.32248    0.139    0.878     4.41    21.18   360     0     0          47.50       1.059247       0.001790       0.000517           0.05       0.000724       0.000098       0.000052           0.00            NaN           -NaN            NaN      537093.38     346.117748      13.864768       2.990528        1013.84       3.392585       0.218501       0.078230           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    1    1    2  124   91   53   19    3    3
2019-05-11/16:19:37 2019-05-11/16:20:46 2019-05-11/16:20:10     5.50     5.44    16.03    15.60   0.61413    0.059    0.427     7.05    25.03   360     0     0          40.26       3.389590       0.001183       0.000388           0.07       0.001034       0.000104       0.000052           0.00            NaN           -NaN            NaN      505695.81     483.205543      11.332373       4.479256        1031.69       3.275797       0.175516       0.053744           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    1    1    2  117   96   53   22    5    3
2019-05-11/22:37:31 2019-05-11/22:39:09 2019-05-11/22:38:24     5.43     5.50    13.97    14.09   0.18230   -0.065    0.119     3.14    16.99   361     0     0         385.18      11.863565       0.018324       0.000517           0.85       0.006207       0.000306       0.000155           0.03       0.005793       0.000445       0.000155      292457.65    2274.452956       7.566234       0.112966         671.66       7.136837       0.164542       0.061060           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0  132  108  101   74   49   27
2019-05-12/23:55:25 2019-05-12/23:57:46 2019-05-12/23:57:10     4.49     4.85    12.80    13.76   1.22109   -0.358    0.959     3.58    20.15   659     0     0         644.57       5.931783       0.057623       0.000155           0.07       0.000931       0.000177       0.000129           0.00            NaN           -NaN            NaN       35036.69      22.396282       0.818920       0.137632           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   47   56   33    8    2    4
2019-05-13/12:37:28 2019-05-13/12:38:46 2019-05-13/12:38:08     5.67     5.52    16.14    15.40   1.09091    0.144    0.739     3.86    25.14   457     0     0        1049.93       5.931783       0.073375       0.000103           1.66       0.009930       0.000872       0.000336           0.00       0.000052       0.000052       0.000052       24058.69       8.808434       0.595100       0.305849          42.29       0.309992       0.033197       0.015995           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    1    1    0    0    0   24   18   10    3    4    8
2019-09-17/03:44:03 2019-09-17/03:45:22 2019-09-17/03:44:19     4.27     4.89     8.92     7.95   1.32111   -0.622    0.976     0.82    15.19   182  1255    23         139.94      11.016168       0.027440       0.000103           0.33       0.066203       0.004281       0.000336           1.49       0.059583       0.002206       0.000388        9934.11       6.609888       0.255638       0.102223           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    2    1    0    0    4    5   10   22   33   18   15   23
2019-09-29/05:02:25 2019-09-29/05:04:22 2019-09-29/05:02:54     4.10     4.60     8.46     8.29   0.53352   -0.494    0.178     3.31    12.92     3  4088     3         104.62       2.542193       0.003684       0.000259           0.09       0.002896       0.000207       0.000103           1.86       0.066203       0.002589       0.000517      112386.92     126.370536       2.438793       0.263132           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    1   66  192  106   35   28   51
2019-09-30/07:55:18 2019-09-30/07:56:31 2019-09-30/07:55:53     4.71     5.01     9.09     8.33   1.00703   -0.297    0.758    21.00    17.19   337  4118     0         256.28       1.906644       0.007852       0.000569           6.80       0.092684       0.002108       0.000336           0.50       0.011586       0.001088       0.000388      506833.70    4135.369011      11.046942       0.188276          81.77       2.849849       0.036832       0.010602           0.00       0.001787       0.001083       0.001787    0    0    0    0    0    0    0    0    0    0    0    0   29   39  123  266  176   69
2019-10-02/04:09:57 2019-10-02/04:10:41 2019-10-02/04:10:22     5.17     5.50     9.37     8.46   1.30603   -0.324    0.908     1.24    16.74   361     0    71          28.43       2.330343       0.001206       0.000259           2.20       0.013241       0.000415       0.000155           0.02       0.002069       0.000146       0.000052       44251.64      33.312091       0.858072       0.190833         754.74       2.714068       0.106242       0.028872           0.02       0.010486       0.002237       0.000908    0    0    0    0    0    0    0    0    0    0    0    1   42   71   73  141   85   13
2019-10-03/05:28:19 2019-10-03/05:30:15 2019-10-03/05:29:20     4.09     4.12     8.34     8.27   0.07380   -0.026    0.064     2.72    16.91   194     0     0           0.63       0.024826       0.000248       0.000052           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN        8721.72       2.624990       0.171216       0.072600           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0    8   28   25   20   26   29
2019-10-03/07:02:47 2019-10-03/07:03:12 2019-10-03/07:03:07     5.46     5.91     9.74     8.88   1.36109   -0.453    0.865     2.72    16.56   266     0     0          35.87       1.694795       0.006476       0.000233           0.00       0.000181       0.000037       0.000026           0.00            NaN           -NaN            NaN       12127.72      12.214434       0.339960       0.062893          58.89       0.593702       0.085846       0.046067           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   34   45   26    9    6    3
2019-10-04/08:21:18 2019-10-04/08:22:41 2019-10-04/08:21:19     4.69     5.86     8.93     8.60   1.25311   -1.168    0.331     0.77    12.74   265     0     0          62.42       3.813289       0.007127       0.000103           0.01       0.000931       0.000127       0.000052           0.00       0.001448       0.000218       0.000026       27532.60      68.127171       0.595390       0.216274           0.15       0.015703       0.003031       0.001392           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   29   41   37   28   57   16
2019-10-07/05:54:13 2019-10-07/05:56:09 2019-10-07/05:55:08     4.08     4.25     8.21     8.44   0.30596   -0.174    0.231     0.17    22.45   242  1255    31           0.45       0.014896       0.000135       0.000052           0.00       0.000362       0.000149       0.000155           0.00            NaN           -NaN            NaN       31847.08      14.557583       0.584318       0.180903           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    3   33   48   61   41   77  125
2019-10-07/07:28:42 2019-10-07/07:29:22 2019-10-07/07:29:08     5.45     5.85     9.59     8.92   1.06123   -0.397    0.666     0.09    13.51   361  2383     0         284.54       3.813289       0.055498       0.000414           0.05       0.002069       0.000192       0.000103           0.00            NaN           -NaN            NaN        9046.97       5.039163       0.284783       0.083637           0.06       0.007951       0.004280       0.002650           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   17   39   20    5    6   15
