Conjunction data for RBSPb and FU4 from Shumko file FU4_RBSPB_conjunctions_dL10_dMLT10_hr_final.txt
Tstart = start of conjunction
Tend = end of conjunction
Tmin = time of closest conjunction (defined from minimum absolute separation)
Lrb = L value (rbspb) during min separation time
Lfb = L value (FU4) during min separation time
MLTrb = MLT value (rbspb) during min separation time
MLTfb = MLT value (FU4) during min separation time
distmin = minimum |separation| in RE b/t rbspb and FU4 at Tminsep
dLmin = |delta L| of rbspb) during min separation time
dMLTmin = |delta MLT| of rbspb) during min separation time
col = max collimated detector FB flux during conjunction
sur = max surface detector FB flux during conjunction
EMFb = number of sec of EMFISIS burst data within +/-60 min of middle conjunction time
B1b = number of sec of EFW burst 1 data within +/-60 min of middle conjunction time
B2b = number of sec of EFW burst 2 data within +/-60 min of middle conjunction time
The remaining columns are max EFW filter bank amplitudes (pT, mV/m) within +/-60 min of middle conjunction time
 
Tstart              Tend                Tmin				    Lrb       Lfb      MLTrb    MLTfb   distmin	 dLmin	dMLTmin    col	    sur    EMFb   B1b   B2b  7E4  7E5  7E6  7B4  7B5  7B6 13E7 13E8 13E9 13E10 13E11 13E12 13B7 13B8 13B9 13B10 13B11 13B12
2018-09-21/11:18:42 2018-09-21/11:19:41 2018-09-21/11:19:13     5.11     5.09     0.06     0.40   0.45235    0.012    0.339     3.98    -1.00   373     0     0    0    0    0    0    0    0    0    0    0    0    0    0   21   11   21   19   15    9
2018-09-22/14:42:28 2018-09-22/14:43:12 2018-09-22/14:42:46     4.96     4.96     0.23     0.18   0.06919    0.005    0.053    71.59    -1.00   242     0    63    0    0    0    0    0    0   13    5   23   25   30   32   14  139  804  821  589  172
2018-09-22/15:47:03 2018-09-22/15:49:50 2018-09-22/15:47:59     3.56     3.62     1.60     1.06   0.50935   -0.063    0.538    68.41    -1.00   158     0    11    0    0    0    0    0    0    0    1    2    4   30   32   24   20   20   19  132   82
2018-09-22/21:06:37 2018-09-22/21:07:36 2018-09-22/21:06:23     5.80     5.64    22.28    22.07   0.34879    0.158    0.208    20.44    -1.00   421  1670    95    0    0    0    0    0    0    4    6    7   20   16   16   17   21  189  426  183   28
2018-10-10/17:49:50 2018-10-10/17:51:22 2018-10-10/17:50:33     4.20     4.11     0.28    23.94   0.38225    0.081    0.343    51.28    -1.00   266     0   123    0    0    0    0    0    0    4    3    2   15   24   61   18   19   19   33  116  125
2018-10-11/12:21:08 2018-10-11/12:23:35 2018-10-11/12:22:04     3.60     3.60     0.89     0.89   0.00697    0.001    0.007    27.25    -1.00   206     0     0    0    0    0    0    0    0    0    0    0    0    0    0   28   45   89  165  193  344
2018-12-18/01:00:22 2018-12-18/01:04:31 2018-12-18/01:02:11     3.08     3.29    23.13    23.53   0.39608   -0.219    0.396   691.11     0.00    27     0    83    0    0    0    0    0    0    0    0    0    1    1    6   14   10   32   47   40   56
2019-01-24/02:19:19 2019-01-24/02:21:34 2019-01-24/02:21:13     3.94     3.14    15.46    15.27   0.82379    0.805    0.191    15.11    -1.00   230   855     0    0    0    0    0    0    0    0    0    0    0    0    0   82  110   81   43   19   11
2019-01-24/22:46:47 2019-01-24/22:47:56 2019-01-24/22:47:11     6.49     6.85    17.53    17.13   0.80201   -0.367    0.409    68.27    -1.00   719  7042     0    0    0    0    0    0    0    0    0    0    0    0    0   75   47   15    2    1    4
2019-01-25/00:22:03 2019-01-25/00:23:12 2019-01-25/00:22:02     6.30     7.55    18.56    17.82   1.83592   -1.250    0.746     8.23    -1.00   539  4907     0    0    0    0    0    0    0    0    0    0    0    0    0   15   13    5    1    1    3
